"id"	"title"	"description"	"link"	"condition"	"price"	"sale_price"	"availability"	"image link"	"gtin"	"mpn"	"google product category"	"brand"	"product_type"	"shipping_weight"	"unit_pricing_measure"	"unit_pricing_base_measure"	"manufacturer"	"online_only"	"custom_label_0"	"custom_label_1"	"custom_label_2"	"custom_label_3"	"custom_label_4"	"checkout_link_template"
"56c3378869702d27edd60900"	"el Jimador Reposado Tequila 750ml"	"El Jimador Reposado Tequila is full of warm, seasoned flavors. This el Jimador Tequila is made with 100% blue Weber agave and is naturally fermented and double distilled. It's then aged for two months in our own charred American white oak barrels. Experience the inviting aroma and flavor of vanilla, toasted wood, fruits and spices with smooth agave followed by a soft, long-lasting finish. Pour it straight from the tequila bottle to enjoy in a shot, or use it in alcohol drinks such as a classic Margarita, a Tequila Sunrise or an Authentic Paloma cocktail. The Reposado has won over 25 awards since 2010 including the silver medal at the 2020 Tequila Mezcal Challenge and a 93-point rating at the 2021 Wine Enthusiast event. Please Drink Responsibly."	"https://ridgewineandspirits.com/shop/product/el-jimador-reposado-tequila/56c3378869702d27edd60900?option-id=b27bbce9a71d84bc49dfed83288d28a85c55f9756211cb96d0b05f8d4f1ce170&utm_source=googleshopping&utm_medium=feed"	"new"	"25.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/67f7008b509cce5f8e5dc16d/large.png?format=square"	"00744607069205"	"5856"	"499676"	"El Jimador"	"spirits > tequila"	"3.5 lbs"	"750ml"	"750ml"	"El Jimador"	"n"	""	"tequila"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=b27bbce9a71d84bc49dfed83288d28a85c55f9756211cb96d0b05f8d4f1ce170"
"56c3370b69702d27edef0100"	"Frontera Cabernet Sauvignon Merlot 1.5L"	"Simply put, Frontera Merlot is a smooth operator. Elegant and well-rounded, this wine has lovely cherry and chocolate aromas. A fine match with spicy take out like mexican and chinese."	"https://ridgewineandspirits.com/shop/product/frontera-cabernet-sauvignon-merlot/56c3370b69702d27edef0100?option-id=c0670636e629c3e68179ad41c82fa47cb47ba66f6918196d513f8afa09de0309&utm_source=googleshopping&utm_medium=feed"	"new"	"10.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/591224755b7cef355339b0a9/large.jpg?format=square"	"00082734001010"	"1255"	"499676"	"Frontera"	"wine > red"	"3.5 lbs"	"750ml"	"750ml"	"Frontera"	"n"	"Cabernet Sauvignon, Merlot"	"wine-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=c0670636e629c3e68179ad41c82fa47cb47ba66f6918196d513f8afa09de0309"
"619414ac2d83d40cb48ec007"	"Shock Top Twisted Pretzel 12oz"	"Shock Top Twisted Pretzel Wheat Beer, 6 Pack 12 fl oz Bottles. Twisted Pretzel is an American Pale Wheat Ale with 5.0% alcohol by volume. This limited-time Fall offering reunites the classic taste of a crisp, cold beer and warm, bakery-fresh pretzels in a classic fan favorite. Get it while you can!"	"https://ridgewineandspirits.com/shop/product/shock-top-twisted-pretzel/619414ac2d83d40cb48ec007?option-id=1f2e2b496ba970c01443305a6098898eaa5f439d882a23326e7028501e50b567&utm_source=googleshopping&utm_medium=feed"	"new"	"12.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/677a8b32138fb92b1c648486/large.png?format=square"	"00018200203183"	"17122"	"499676"	"Shock Top"	"beer > wheat"	"3.5 lbs"	"354ml"	"750ml"	"Shock Top"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=1f2e2b496ba970c01443305a6098898eaa5f439d882a23326e7028501e50b567"
"56ca942c7562752ed5951100"	"Smirnoff Ice Mango Bottles 12oz"	"Smirnoff Ice brings you a new popular flavor - Mango. Add some fiesta to your next party with this fresh and tangy new flavor."	"https://ridgewineandspirits.com/shop/product/smirnoff-ice-mango-bottles/56ca942c7562752ed5951100?option-id=0c2add617a7048c965e60450268c048457d70f2bae7f0414babe9035bc1db755&utm_source=googleshopping&utm_medium=feed"	"new"	"10.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5e1ff95477898226265e20b0/large.png?format=square"	"00082000743446"	"6577"	"499676"	"Smirnoff"	"beer > vodka"	"3.5 lbs"	"354ml"	"750ml"	"Smirnoff"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=0c2add617a7048c965e60450268c048457d70f2bae7f0414babe9035bc1db755"
"6306ea94292b965dd9e22962"	"Romantico Anejo Cristalino Tequila 750ml"	""	"https://ridgewineandspirits.com/shop/product/romantico-anejo-cristalino-tequila/6306ea94292b965dd9e22962?option-id=11ee7b20ec8a1f0f626e3fcf69202da078ade60a8f8464947416df471458e5e2&utm_source=googleshopping&utm_medium=feed"	"new"	"58.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/634f30acdd8b45256a7f7ce0/large.png?format=square"	"07502211475484"	"17949"	"499676"	"Romantico Anejo"	"spirits > tequila"	"3.5 lbs"	"750ml"	"750ml"	"Romantico Anejo"	"n"	""	"tequila"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=11ee7b20ec8a1f0f626e3fcf69202da078ade60a8f8464947416df471458e5e2"
"6841b6b6dd3f077c05d93d5a"	"Suntory 196 Combo Flavor Variety 355ml"	""	"https://ridgewineandspirits.com/shop/product/suntory-196-combo-flavor-variety/6841b6b6dd3f077c05d93d5a?option-id=a57edc1daa71b0350d9280f1d85a75a4836b99f34e7f5cc8372f5b269a484ad9&utm_source=googleshopping&utm_medium=feed"	"new"	"20.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/6892dd781a0aa32962800fd2/large.png?format=square"	"00080686010357"	"17815"	"499676"	"196"	"spirits > vodka"	"3.5 lbs"	"2840ml"	"750ml"	"196"	"n"	""	"seltzer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=a57edc1daa71b0350d9280f1d85a75a4836b99f34e7f5cc8372f5b269a484ad9"
"56cacf4775627527c46a0100"	"Platinum 7x Vodka 375ml"	"The ultra-smooth vodka in a chiseled blue bottle, Platinum 7X is everything a vodka should be. Distilled seven times, Platinum 7X Vodka makes a bold impression, delivering purity and smoothness at an attractive price. The Platinum 7X Vodka experience is one that easily rivals that of more expensive brands, and has earned the Beverage Testing Institute's Highly Recommended and Best Buy ratings, as well as two consecutive gold medals at the San Francisco World Spirits Competition. Experience Platinum 7X Vodka today  because a bold statement has never been so smooth."	"https://ridgewineandspirits.com/shop/product/platinum-7x-vodka/56cacf4775627527c46a0100?option-id=cfc5773293a0ffcb729443917dd6db0a133ebbd0f107dd1cb378b61b490c6da1&utm_source=googleshopping&utm_medium=feed"	"new"	"5.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5fbd5d976774eb2667ef9ae9/large.png?format=square"	"00088004012762"	"12547"	"499676"	"Platinum 7x"	"spirits > vodka"	"3.5 lbs"	"375ml"	"750ml"	"Platinum 7x"	"n"	""	"vodka-american"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=cfc5773293a0ffcb729443917dd6db0a133ebbd0f107dd1cb378b61b490c6da1"
"5f45850da3f3de1d9a1a2d18"	"Meiomi Cabernet Sauvignon Red Wine 750ml"	"With its deep ruby color, Meiomi Cabernet Sauvignon Red Wine opens with expressive aromas of blackberry, boysenberry, and bramble, along with notes of toasty vanilla and graham cracker. This California wine is made with premium grapes from the coastal state's most notable winegrowing regions, culminating in a beautiful blend that allows for the true expression of the appellations. Made in the unique Meiomi style, this fruit-forward, delicious red wine gracefully unifies these celebrated flavors, including black currant, minty herbs, ripe blackberry, raspberry, boysenberry, as well as other dark red, jammy fruits. The full flavors of this multifaceted cabernet wine are highlighted by a plush, velvety mouthfeel with a long finish. For optimal flavor of this fine wine, store these red wine bottles at room temperature, but chill them for 30 minutes before serving. Meiomi Cabernet Sauvignon distinguishes itself as an elegant, balanced, and flavor-forward wine unlike any other."	"https://ridgewineandspirits.com/shop/product/meiomi-cabernet-sauvignon-red-wine/5f45850da3f3de1d9a1a2d18?option-id=55787aba2dbd4add5e903e1914eea8922a1f0ae86a5f28bff2657ba218257a3d&utm_source=googleshopping&utm_medium=feed"	"new"	"20.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/610c5351482faf69c382edec/large.png?format=square"	"00086003251274"	"14671"	"499676"	"Meiomi"	"wine > red"	"3.5 lbs"	"750ml"	"750ml"	"Meiomi"	"n"	"Cabernet Sauvignon"	"wine-domestic"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=55787aba2dbd4add5e903e1914eea8922a1f0ae86a5f28bff2657ba218257a3d"
"566fc1da7562757006720100"	"Natural Ice 12oz"	"Natural Ice is brewed with a blend of premium American-grown and imported hops and a combination of malt and corn that lends Natural Ice its delicate sweetness. It then undergoes Anheuser-Buschs exclusive ice-brewing process, which takes the beer to a temperature below freezing and leads to the formation of ice crystals which create its signature rich and smooth taste."	"https://ridgewineandspirits.com/shop/product/natural-ice/566fc1da7562757006720100?option-id=f2c3a2817c3b41c507891f2bf9c66856a75caa8b65d8f36d70f0b9c4e021c3e8&utm_source=googleshopping&utm_medium=feed"	"new"	"24.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/67634037fc46735fab4dc9bc/large.png?format=square"	"00018200270307"	"4518"	"499676"	"Natural Light"	"beer > lager"	"3.5 lbs"	"10620ml"	"750ml"	"Natural Light"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=f2c3a2817c3b41c507891f2bf9c66856a75caa8b65d8f36d70f0b9c4e021c3e8"
"61953c55598e90283e680ebe"	"Tanqueray Gin 1.75L"	"Fortune favours the brave. Back in the 1830 s Charles Tanqueray wasn't afraid to mix his bold ideas. His ingenious pursuit for perfection paid off, creating Tanqueray London Dry, a perfectly balanced gin and one of the most awarded gins in the world. The bartender s choice for the perfect G&T. Best enjoyed with tonic and a wedge of lime."	"https://ridgewineandspirits.com/shop/product/tanqueray-gin/61953c55598e90283e680ebe?option-id=8393a046dac428d9dd3793a1526023193752c274bf441e729468698312908100&utm_source=googleshopping&utm_medium=feed"	"new"	"45.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/6525b8758b0f4e2ba444a424/large.png?format=square"	"00088110110505"	"1739"	"499676"	"Tanqueray"	"spirits > gin"	"3.5 lbs"	"750ml"	"750ml"	"Tanqueray"	"n"	""	"gin-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=8393a046dac428d9dd3793a1526023193752c274bf441e729468698312908100"
"588b922ebfb24112ab5e87d7"	"99 Bananas Liqueur 100ml"	"Banana-flavored schnapps. Intense banana flavor, fruity, tropical yet smooth, refreshing, easy to drink and easy to mix in delicious cocktails like chocolate banana martinis and tropical punch!"	"https://ridgewineandspirits.com/shop/product/99-bananas-liqueur/588b922ebfb24112ab5e87d7?option-id=9ff80b24cb6630e6183332ff19df3cc19a2d3c0ac17b38ecf58d89c9837625f0&utm_source=googleshopping&utm_medium=feed"	"new"	"2.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/6447cc97394b5f2aa07fbb28/large.png?format=square"	"00089000620104"	"8943"	"499676"	"99 Brand"	"spirits > schnapps"	"3.5 lbs"	"100ml"	"750ml"	"99 Brand"	"n"	""	"liquor-misc"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=9ff80b24cb6630e6183332ff19df3cc19a2d3c0ac17b38ecf58d89c9837625f0"
"67c635ccdd8b453facadd0e1"	"Minute Maid Spiked Vodka Punch Variety 355ml"	"Bought on BOGO deal - normal cost is $11.24"	"https://ridgewineandspirits.com/shop/product/minute-maid-spiked-vodka-punch-variety/67c635ccdd8b453facadd0e1?option-id=2c8fe43e10f42ba40288d5a949c543135e524f10b47e86fe08cde6889c67b798&utm_source=googleshopping&utm_medium=feed"	"new"	"16.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/6892c6586fc9e60ab0154d62/large.png?format=square"	"00810078781998"	"17719"	"499676"	"Minute Maid"	"spirits > vodka"	"3.5 lbs"	"355ml"	"750ml"	"Minute Maid"	"n"	""	"rtd"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=2c8fe43e10f42ba40288d5a949c543135e524f10b47e86fe08cde6889c67b798"
"6192f07d6511bf1424eb0c81"	"Ciroc Vodka 375ml"	"CIROCTM Ultra-Premium Vodka is distilled from fine French grapes for an exquisitely smooth, fresh vodka experience. The essence of CIROCTM Ultra- Premium Vodka comes from fine French grapes, which are distilled a fifth time at the historic Distillerie de Maison Villevert - Chevanceaux in the South of France. CIROCTM Ultra-Premium Vodka is gluten free."	"https://ridgewineandspirits.com/shop/product/ciroc-vodka/6192f07d6511bf1424eb0c81?option-id=47b5c7afe4afd82a7a6915f35b169a2703fcbe2e0a8406453c6ad48dc62edc0d&utm_source=googleshopping&utm_medium=feed"	"new"	"17.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5a6dcd74f4a66135d7359a8f/large.png?format=square"	"00088076162655"	"5136"	"499676"	"Cîroc"	"spirits > vodka"	"3.5 lbs"	"375ml"	"750ml"	"Cîroc"	"n"	""	"vodka-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=47b5c7afe4afd82a7a6915f35b169a2703fcbe2e0a8406453c6ad48dc62edc0d"
"5bea24bda2f42239c123b442"	"Athletic N.A. Upside Dawn 12oz"	"Classic craft Golden Ale Style. Refreshing, clean, balanced, light-bodied. Aromas are subtle with floral and earthy notes. Brewed with premium Vienna Malt along with a combo of English and traditional American hops. Crafted to remove gluten. Upside Dawn is crafted to remove gluten. This product is fermented from grains containing gluten. The gluten content of this product cannot be verified, and this product may contain gluten."	"https://ridgewineandspirits.com/shop/product/athletic-n-a-upside-dawn/5bea24bda2f42239c123b442?option-id=1419a3c9f0c9c2a6ac97656698ca412a1789d0ad6364dea6295b23a10a88a0ea&utm_source=googleshopping&utm_medium=feed"	"new"	"12.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/666b68e356d9165933af660c/large.png?format=square"	"00855352008071"	"15582"	"499676"	"Upside Dawn Golden"	"beer > non alcoholic"	"3.5 lbs"	"2124ml"	"750ml"	"Upside Dawn Golden"	"n"	""	"non alcohal"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=1419a3c9f0c9c2a6ac97656698ca412a1789d0ad6364dea6295b23a10a88a0ea"
"5e7155edd2aeb914660ce91b"	"Oliver You Know My Cs 16oz Cans 12oz"	"A double dry hopped Double IPA brewed with Citra, Cryo Citra, and Cashmere for intense flavors and aromas of tropical fruit and citrus."	"https://ridgewineandspirits.com/shop/product/oliver-you-know-my-cs-16oz-cans/5e7155edd2aeb914660ce91b?option-id=683b6e2e91ec5a03a8d14d6cc54851d019ef1b5b5b1f8c95e51af96746edfbe7&utm_source=googleshopping&utm_medium=feed"	"new"	"14.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5f90570bfa02c025a408224a/large.png?format=square"	"00854271007325"	"17758"	"499676"	"Oliver You"	"beer > fruit beer"	"3.5 lbs"	"354ml"	"750ml"	"Oliver You"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=683b6e2e91ec5a03a8d14d6cc54851d019ef1b5b5b1f8c95e51af96746edfbe7"
"5b34d0d75d76730dcb944a1f"	"Jack Daniel's Old No. 7 Tennessee Whiskey 750ml"	"From there Jack Daniel's is charcoal mellowed drop by drop through 10 feet of sugar maple charcoal which imparts our distinct smoothness. Finally, Jack Daniel's is matured in handcrafted white oak barrels of our own making."	"https://ridgewineandspirits.com/shop/product/jack-daniels-old-no-7-tennessee-whiskey/5b34d0d75d76730dcb944a1f?option-id=dd5c4b2fdd37797f6f5480233ca85fc5945f799e47b2eecb0dd4fc78bd47cc41&utm_source=googleshopping&utm_medium=feed"	"new"	"26.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/621301cbec87ed73dd93a6d8/large.png?format=square"	"00082184201985"	"13045"	"499676"	"Jack Daniel's"	"spirits > whiskey"	"3.5 lbs"	"750ml"	"750ml"	"Jack Daniel's"	"n"	""	"whis-tennessee"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=dd5c4b2fdd37797f6f5480233ca85fc5945f799e47b2eecb0dd4fc78bd47cc41"
"5736668269702d4aeb781a00"	"Arbor Mist Raspberry Pink Moscato 1.5L"	"A fine wine product with delicious raspberry and other natural flavors. Arbor Mist Raspberry Pink Moscato is a refreshing and fruity new way to enjoy wine! This delightfully sweet blend of light-bodied Pink Moscato displays flavors of juicy raspberries and delivers a smooth, delicious taste-perfect for casual get-togethers, festive parties, or relaxing at home."	"https://ridgewineandspirits.com/shop/product/arbor-mist-raspberry-pink-moscato/5736668269702d4aeb781a00?option-id=dc81431f138ae610b8ad6e8b2cfe930cad88bc6b7ea990753014754e2a1dda9a&utm_source=googleshopping&utm_medium=feed"	"new"	"9.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/61390a8523542b4e8c5082d9/large.png?format=square"	"00082100738762"	"8255"	"499676"	"Arbor Mist"	"wine > rose"	"3.5 lbs"	"750ml"	"750ml"	"Arbor Mist"	"n"	"Moscato"	"wine-domestic"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=dc81431f138ae610b8ad6e8b2cfe930cad88bc6b7ea990753014754e2a1dda9a"
"63c5beecd6e42d3ce842c7bd"	"Captain Morgan Vita Coco Strawberry Daiquiri 355ml"	"Vita Coco Spiked with Captain Morgan Strawberry Daiquiri starts with a perfectly balanced blend of Caribbean rum and Vita Coco's coconut water, finished with the flavor of freshly picked strawberries, ripe juicy lime, and fruity rum notes, creating the perfect canned cocktail. For a refreshing-tasting cocktail, simply pour in a glass with ice and a garnish of your choosing."	"https://ridgewineandspirits.com/shop/product/captain-morgan-vita-coco-strawberry-daiquiri/63c5beecd6e42d3ce842c7bd?option-id=567901276fc7af4350d4d61f226e50b5bcc12ef4d06b2ee3ef1264dd215a8ae7&utm_source=googleshopping&utm_medium=feed"	"new"	"6.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/63e569d893f92929f0f3704e/large.png?format=square"	"00082000800439"	"17154"	"499676"	"Captain Morgan"	"spirits > rtd"	"3.5 lbs"	"355ml"	"750ml"	"Captain Morgan"	"n"	""	"rtd"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=567901276fc7af4350d4d61f226e50b5bcc12ef4d06b2ee3ef1264dd215a8ae7"
"6449964dad7a5c4c3bf071b9"	"White Claw Watermelon"	"Delight in the delicate taste of fresh Watermelon. This sweet and refreshing flavour is complemented by the pure refreshment of WHITE CLAW."	"https://ridgewineandspirits.com/shop/product/white-claw-watermelon/6449964dad7a5c4c3bf071b9?option-id=db06962a670c613cdd19158e048a8ef3e9f314ed8eb8cdb5d37025529227715e&utm_source=googleshopping&utm_medium=feed"	"new"	"3.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/64acc981bd05277c426d597e/large.png?format=square"	"00635985802051"	"16514"	"499676"	"White Claw"	"beer > seltzer"	"3.5 lbs"	"750ml"	"750ml"	"White Claw"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=db06962a670c613cdd19158e048a8ef3e9f314ed8eb8cdb5d37025529227715e"
