id,title,description,link,condition,price,sale_price,availability,image_link,gtin,mpn,google_product_category,brand,product_type,shipping_weight,unit_pricing_measure,unit_pricing_base_measure,manufacturer,online_only,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,checkout_link_template
659ed5282c05d760cbf72df3,Josh Cellars Seaswept Sauvignon Blanc Pinot Grigio 750ml,"JOSH CELLARS SAVIGNON BLANC & PINOT GRIGIO:-This bright, citrusy, refreshing white wine combines Californias lightest white wine varietals, Sauvignon Blanc and Pinot Grigio. The palate is bright and fresh, with citrus notes that make it the perfect accompaniment to warm, sunshine-filled days. Flavor Notes: -Seaswept combines Californias lightest white varietals, Sauvignon Blanc and Pinot Grigio, to create a crisp, refreshing wine. Seaswept has vibrant aromas of citrus and blossom, with hints of fresh-cut grass and green melon. Food Pairings: -Seaswept is meant to be enjoyed away from the table as an easy-to-drink, session-able drink option to keep the good times going all day long.",https://capitalbeerwine.com/shop/product/josh-cellars-seaswept-sauvignon-blanc-pinot-grigio/659ed5282c05d760cbf72df3?option-id=f103385c58b928e9682741e651d382731c96a3c07ebbfd731dc7c994282ad8ee&utm_source=googleshopping&utm_medium=feed,new,17.84 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/66a00363b1ae18415026d296/large.png?format=square,00031259005348,2320,499676,Josh Cellars,wine > white,3.5 lbs,750ml,750ml,Josh Cellars,n,"Pinot Gris, Sauvignon Blanc",white wine,,,,https://capitalbeerwine.com/cart?product-option-id=f103385c58b928e9682741e651d382731c96a3c07ebbfd731dc7c994282ad8ee
6047a6da1e512319369d0cbf,White Claw Variety #3 12oz,"White Claws newest variety pack, Flavor Collection No. 3. includes three exciting new hard seltzer flavors and a fan favorite: Blackberry, Strawberry, Pineapple, and Mango.",https://capitalbeerwine.com/shop/product/white-claw-variety-3/6047a6da1e512319369d0cbf?option-id=03f79cc7838741b37251ff54a0a2b2ed28101cf7649a8f0f57f6d4fe556afad6&utm_source=googleshopping&utm_medium=feed,new,23.09 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/605e42dfc16db97bbf5aba3c/large.png?format=square,00635985800262,1977,499676,White Claw,beer > seltzer,3.5 lbs,354ml,750ml,White Claw,n,,seltzer,,,,https://capitalbeerwine.com/cart?product-option-id=03f79cc7838741b37251ff54a0a2b2ed28101cf7649a8f0f57f6d4fe556afad6
56ca99637562752ed5ae1200,Troegs Troegenator Bottles 12oz,"No food? No problem. Just drink a Double Bock. Thick and chewy with intense notes of caramel, chocolate and dried stone fruit, Nator (as we call him) serves as a tribute to this liquid bread style.",https://capitalbeerwine.com/shop/product/troegs-troegenator-bottles/56ca99637562752ed5ae1200?option-id=e4efa0deb4162a3b1d8de1df5dd5aa5069ec399fb3d9e451fa7b32ce6f7cecb1&utm_source=googleshopping&utm_medium=feed,new,15.21 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/64a430298406e7737b12d487/large.png?format=square,00637704000724,1814,499676,Troegs Troegenator,beer > craft beer,3.5 lbs,354ml,750ml,Troegs Troegenator,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=e4efa0deb4162a3b1d8de1df5dd5aa5069ec399fb3d9e451fa7b32ce6f7cecb1
5734e95669702d71de476600,Cupcake Prosecco 187ml,"Crafted to delight the palate, Cupcake Vineyards' Prosecco is a refreshing bubbly with aromas of white peach, honeydew and grapefruit that lead to a toasted brioche finish. Our Prosecco begins in the Veneto and Friuli regions of Italy, where the climate is known for producing ideal Glera grapes, the official grape of Prosecco. The wine undergoes a slow, cool fermentation to maintain the grapes delicate aromas, before a secondary fermentation in stainless steel tanks that helps produce a crisp, fruit-forward finish. Pair with mushroom and prosciutto pasta, grilled salmon with mango salsa, or weekend brunch mimosas.",https://capitalbeerwine.com/shop/product/cupcake-prosecco/5734e95669702d71de476600?option-id=05e0c2423c178b89f431e037c311a105c3ee47f295d120863de45662a583da3b&utm_source=googleshopping&utm_medium=feed,new,7.34 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6167c588af15472253b41b3c/large.png?format=square,00081308003849,512,499676,Cupcake,wine > white,3.5 lbs,187ml,750ml,Cupcake,n,"Sparkling, Prosecco",champagne and sparkling,,,,https://capitalbeerwine.com/cart?product-option-id=05e0c2423c178b89f431e037c311a105c3ee47f295d120863de45662a583da3b
56ca532e7562752ed57c0400,Josh Cellars Cabernet 750ml,"Round and juicy, this Cabernet Sauvignon has flavors of blackberry, toasted hazelnut and cinnamon, complemented by hints of vanilla and toasted oak. We love pairing this wine with well-seasoned meats like beef, pork, or lamb, and indulgent chocolate desserts.",https://capitalbeerwine.com/shop/product/josh-cellars-cabernet/56ca532e7562752ed57c0400?option-id=d5b0b7bfeaea6dbfa78414209bbcf06a146aae5308d8adc0ea6fdfb982dae14f&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6667150b03d26e105e4baab4/large.png?format=square,00857744001318,958,499676,Josh Cellars,wine > red,3.5 lbs,750ml,750ml,Josh Cellars,n,Cabernet Sauvignon,red,,,,https://capitalbeerwine.com/cart?product-option-id=d5b0b7bfeaea6dbfa78414209bbcf06a146aae5308d8adc0ea6fdfb982dae14f
56ca918b7562752ed5fd1000,Sapporo Light 12oz,"With a rich gold color and refined bitterness, Sapporo Premium delivers an amazingly crisp, perfectly balanced taste and a smooth finish. This sessionable beer pairs well with any food choice.",https://capitalbeerwine.com/shop/product/sapporo-light/56ca918b7562752ed5fd1000?option-id=e66f5f1322243df6c1ef52977e009c483fbecdc14d5358a03153b2b24907cdae&utm_source=googleshopping&utm_medium=feed,new,13.64 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/56ca918d7562752ed5fe1000/large.jpg?format=square,00087975913559,2175,499676,Sapporo,beer > lager,3.5 lbs,354ml,750ml,Sapporo,n,,domestic big brewer,,,,https://capitalbeerwine.com/cart?product-option-id=e66f5f1322243df6c1ef52977e009c483fbecdc14d5358a03153b2b24907cdae
6113d466e2f1d07620f1e5bf,Black Box Pinot Grigio White Wine Tetra 500ml,"Black Box Pinot Grigio is a light-bodied white wine that comes in a light and transportable box. Produced using California grapes, this box wine has aromas of juicy pear, honeydew, and citrus that complement the vibrant, clean finish. It also makes the perfect pairing with foods like chicken, white fish, and grilled veggies. Black Box Pinot Grigio is great for a variety of occasions, whether you're entertaining friends and family at an outdoor barbecue or unwinding after a long day of work. Each 500 mL box contains about 3 glasses of wine with 12.5% alcohol by volume. The convenient, compact box is shatterproof and resealable, making any outing easy. Black Box is the most awarded boxed wine. In addition to Pinot Grigio, Black Box also offers Chardonnay, Sauvignon Blanc, and other varieties.",https://capitalbeerwine.com/shop/product/black-box-pinot-grigio-white-wine-tetra/6113d466e2f1d07620f1e5bf?option-id=6cf2ad870eeda38cd46f4e1fd994a77d23598bc53b12298bae522cb154140a02&utm_source=googleshopping&utm_medium=feed,new,7.34 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/68401e1502f5971dfbc6953f/large.png?format=square,00081434700209,169,499676,Black Box,wine > white,3.5 lbs,500ml,750ml,Black Box,n,Pinot,white,,,,https://capitalbeerwine.com/cart?product-option-id=6cf2ad870eeda38cd46f4e1fd994a77d23598bc53b12298bae522cb154140a02
56702ee875627550503f0100,Modelo Especial Bottles 12oz,"A model of what good beer should be, Modelo Especial Mexican Beer is a rich, full-flavored pilsner beer. This lager beer's golden hue is complemented by its smooth notes of orange blossom honey and hint of herb. A light-hop character, tantalizing sweetness, and a crisp, clean finish make this easy-drinking beer.",https://capitalbeerwine.com/shop/product/modelo-especial-bottles/56702ee875627550503f0100?option-id=129329038ade881a16d7b1c5e5469be79d7fd46ec54166033638160ddbc68c6b&utm_source=googleshopping&utm_medium=feed,new,13.64 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/66798d11d06e85078ff1902a/large.png?format=square,00080660957654,1278,499676,Grupo Modelo,beer > lager,3.5 lbs,354ml,750ml,Grupo Modelo,n,,mexico,,,,https://capitalbeerwine.com/cart?product-option-id=129329038ade881a16d7b1c5e5469be79d7fd46ec54166033638160ddbc68c6b
56c3371169702d27ed4c0200,Taylor Fladgate Fine Tawny Port 750ml,"With its edge of wood aging, this is a delicious entry level tawny. The wine has a toffee and orange marmalade character, retaining fruitiness in a soft, rounded texture.",https://capitalbeerwine.com/shop/product/taylor-fladgate-fine-tawny-port/56c3371169702d27ed4c0200?option-id=79cdf2f263974ee67b71a2bc5c63b6d8db778acd33733892d8dd3c12dcdddbb5&utm_source=googleshopping&utm_medium=feed,new,26.24 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6668ad1caf8e38566bbd4b28/large.png?format=square,00084692300648,1744,499676,Taylor Fladgate,wine > port,3.5 lbs,750ml,750ml,Taylor Fladgate,n,,port/sherry/madeira,,,,https://capitalbeerwine.com/cart?product-option-id=79cdf2f263974ee67b71a2bc5c63b6d8db778acd33733892d8dd3c12dcdddbb5
5cef2b668819a744d20b50c0,South County Liminal Moment Double IPA 16oz Cans 16oz,"A dense East Coast style double IPA. Tropical fruit aroma and Flavor with a hint of piney, citrus and dank notes, balanced bitterness, smooth rounded body and mouth-feel. Hopped at over 3 lbs per barrel.",https://capitalbeerwine.com/shop/product/south-county-liminal-moment-double-ipa-16oz-cans/5cef2b668819a744d20b50c0?option-id=28ef54a948b964ee290b4ca2ea03ada6bf3233c73a078de1bec4628321314912&utm_source=googleshopping&utm_medium=feed,new,17.84 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5fd29f243df06f27e1333129/large.png?format=square,00741414130050,1673,499676,South County,beer > hazy ipa,3.5 lbs,473ml,750ml,South County,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=28ef54a948b964ee290b4ca2ea03ada6bf3233c73a078de1bec4628321314912
56c336f369702d27ed2f0000,Villa Jolanda Prosecco 750ml,,https://capitalbeerwine.com/shop/product/villa-jolanda-prosecco/56c336f369702d27ed2f0000?option-id=054338cced12f484fe299500684e0f394d903a49400db7fe39cac5dea7f6b754&utm_source=googleshopping&utm_medium=feed,new,23.09 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5ebc6bd788f6b828287175a3/large.png?format=square,00015643256684,1920,499676,Villa Jolanda,wine > sparkling,3.5 lbs,750ml,750ml,Villa Jolanda,n,"Prosecco, Sparkling, Champagne, Cava",champagne and sparkling,,,,https://capitalbeerwine.com/cart?product-option-id=054338cced12f484fe299500684e0f394d903a49400db7fe39cac5dea7f6b754
56ca42497562752ed57f0100,Josh Cellars Chardonnay 750ml,"Our Chardonnay is a great balance of bright citrus and honey with a touch of oak character and hints of juicy peach. Crafted with care so that no single flavor overpowers another, this wine is simply delicious and easy-to-drink. FOOD PAIRINGS Pairs beautifully with shrimp, steamed mussels, creamy pastas, roasted chicken, and grilled vegetables.",https://capitalbeerwine.com/shop/product/josh-cellars-chardonnay/56ca42497562752ed57f0100?option-id=3d287c7efd1a229d608e8edd0d4a3455b168c4fc188ab02e0d278477722de9ad&utm_source=googleshopping&utm_medium=feed,new,16.79 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/56ca424c7562752ed5800100/large.jpg?format=square,00857744001325,2018,499676,Josh Cellars,wine > white,3.5 lbs,750ml,750ml,Josh Cellars,n,Chardonnay,white wine,,,,https://capitalbeerwine.com/cart?product-option-id=3d287c7efd1a229d608e8edd0d4a3455b168c4fc188ab02e0d278477722de9ad
636baf9114ca623c5e96387a,Bold Rock Hard Cider Imperial Cider Bottles 12oz,"Your favorite hard cider just got supercharged with Bold Rock Imperial Cider, a new 8.2% ABV blend featuring a flavorful apple-forward taste paired with Bold Rocks trademark smooth and drinkable finish.",https://capitalbeerwine.com/shop/product/bold-rock-hard-cider-imperial-cider-bottles/636baf9114ca623c5e96387a?option-id=0e7c1bdeaf983eef3b446a6c3f52be9b8aeaf7d45da31a0433072b8b997dca9e&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/651525cbc6f9483a875de56d/large.png?format=square,00850030205155,2330,499676,Bold Rock,beer > cider,3.5 lbs,354ml,750ml,Bold Rock,n,,rotating,,,,https://capitalbeerwine.com/cart?product-option-id=0e7c1bdeaf983eef3b446a6c3f52be9b8aeaf7d45da31a0433072b8b997dca9e
57aa555069702d6294cff400,Domaine Bousquet Gaia Red Blend 750ml,"Redcurrants, spices, boysenberries and some underbrush and gentian. Medium body, fresh acidity and a fruity finish. A blend of Malbec, Syrah and Cabernet Sauvignon.",https://capitalbeerwine.com/shop/product/domaine-bousquet-gaia-red-blend/57aa555069702d6294cff400?option-id=3f5a776bfb3d3cf848193029e38af7cc8a5d3ce42d121b304bb0de2c6149f12f&utm_source=googleshopping&utm_medium=feed,new,24.14 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5c3ce1301175d951d51f446b/large.png?format=square,00879716003076,595,499676,Domaine Bousquet,wine > red,3.5 lbs,750ml,750ml,Domaine Bousquet,n,Red Blend,red,,,,https://capitalbeerwine.com/cart?product-option-id=3f5a776bfb3d3cf848193029e38af7cc8a5d3ce42d121b304bb0de2c6149f12f
5d8bf8d4ae74813a45b3dcd5,Black Girl Magic Red Blend 750ml,"A complex, well-crafted and inviting wine that shows tobacco and vanilla bean notes alongside generous plum, raspberry, and blackberry. The ripe and juicy mouth offers the chocolate cherry flavors typical of Merlot with the full body and peppery spice of Cabernet to round out the full body and complement the fruit. The finish is bold, gripping, and invites another sip.",https://capitalbeerwine.com/shop/product/black-girl-magic-red-blend/5d8bf8d4ae74813a45b3dcd5?option-id=afd79e930e968f0fd73be5e90e107d09e910557d90bddfa5886caace05a40f46&utm_source=googleshopping&utm_medium=feed,new,22.04 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5e7d938530d44a2b70aac40f/large.png?format=square,00858018007104,174,499676,Black Girl,wine > red,3.5 lbs,750ml,750ml,Black Girl,n,"Merlot, Cabernet Sauvignon",red,,,,https://capitalbeerwine.com/cart?product-option-id=afd79e930e968f0fd73be5e90e107d09e910557d90bddfa5886caace05a40f46
58af3c5001ff95231178c159,Donna Laura Ali Toscana Rosso 750ml,"The story of Donna Laura Wines is a nomadic discovery of heritage and matriarchal devotion as linear as the winding roads that weave through the hillsides and vineyards of Tuscany. The history follows vintner Lia Tolaini Banville from her birthplace in Canada to her ancestral home outside the city of Lucca, where at the age of six on her family's annual summer holiday, Lia met her Aunt Laura who would become a driving force in in her life. Laura was mother to three rough-and-tumble boys and immediately bonded with Lia. Thus began the tradition of yearly visits where during the warm summer days and nights Laura would instill in Lia an appreciation for Italian culture, history, music and most of all art. Laura's presence in Lia's life would inspire her as a mother, cook, vintner and businessperson and after graduating with degrees in art and economics and starting a family of her own, Lia would continue to visit her Aunt Laura with her own children growing this family bond. In 2004 an opportunity arose to write a new chapter in the story, this time in Castelnuovo Berardenga with the production of the Chianti wine label Donna Laura. A loving tribute to the woman whose lessons of family, tradition and honor would share double billing with Lia's own heritage. Roman gods Venus, Bacchus and Cupid personifying Lia's children adorn the labels of Donna Laura Wines, celebrating this legacy of devotion to family and affirming the adage 'Chi si volta, a chi si gira, sempre a casa va finire' - no matter where you go or turn you will always end up at home. This wine is made from predominantly Sangiovese, which contributes vibrant fruit and structure. A small amount of Cabernet Sauvignon is added to the blend for additional layers of complexity. After fermentation the wine spends one year in stainless steel before bottling.",https://capitalbeerwine.com/shop/product/donna-laura-ali-toscana-rosso/58af3c5001ff95231178c159?option-id=c41b94953c963f962fabf605995246b3dcc4064915ba84a309360f44b0203dd1&utm_source=googleshopping&utm_medium=feed,new,17.84 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5b9194b8c979942a2c453de0/large.png?format=square,08054377050061,641,499676,Donna Laura,wine > red,3.5 lbs,750ml,750ml,Donna Laura,n,"Sangiovese, Cabernet Sauvignon",red,,,,https://capitalbeerwine.com/cart?product-option-id=c41b94953c963f962fabf605995246b3dcc4064915ba84a309360f44b0203dd1
